state_code,state,county,value,population,fips,measure_id
GA,Georgia,Fulton,14.4,1065334,13121,GHLTH
CO,Colorado,Park,13.3,17720,08093,GHLTH
GA,Georgia,Bibb,6.7,156762,13021,HEARING
MS,Mississippi,Lowndes,31.3,58150,28087,LPA
IN,Indiana,Steuben,15.2,34632,18151,MOBILITY
ND,North Dakota,Hettinger,3.6,2430,38041,KIDNEY
IN,Indiana,Warren,7.8,8475,18171,INDEPLIVE
AL,Alabama,Mobile,40.5,413073,01097,OBESITY
MO,Missouri,Lincoln,12,61586,29113,ACCESS2
MN,Minnesota,Isanti,14.4,41906,27059,GHLTH
KS,Kansas,Stafford,9.8,4034,20185,CASTHMA
CA,California,Placer,87.9,412300,06061,CHOLSCREEN
LA,Louisiana,Cameron,18,5080,22023,MHLTH
GA,Georgia,Bryan,34.6,46938,13029,OBESITY
ND,North Dakota,McHenry,3.4,5249,38049,KIDNEY
OK,Oklahoma,Garvin,13.7,25804,40049,ACCESS2
LA,Louisiana,Assumption,19.3,20689,22007,COGNITION
IN,Indiana,Wells,10.2,28197,18179,CASTHMA
NE,Nebraska,Johnson,6.3,5316,31097,INDEPLIVE
KS,Kansas,Sedgwick,39.2,523828,20173,OBESITY
CO,Colorado,Adams,8.4,522140,08001,DIABETES
NE,Nebraska,Fillmore,6.8,5546,31059,COPD
NE,Nebraska,Dixon,10.9,5545,31051,COGNITION
IL,Illinois,Knox,10.3,49268,17095,CASTHMA
CA,California,Humboldt,3.3,136310,06023,KIDNEY
LA,Louisiana,Lafourche,6.3,97504,22057,VISION
MS,Mississippi,Leake,4,21196,28079,KIDNEY
NE,Nebraska,Greeley,3.7,2169,31077,KIDNEY
CO,Colorado,Costilla,24.7,3625,08023,GHLTH
GA,Georgia,Bibb,22.2,156762,13021,GHLTH
IA,Iowa,Sioux,2.8,35893,19167,KIDNEY
MS,Mississippi,Bolivar,44.5,30308,28011,OBESITY
IL,Illinois,DeKalb,6,100414,17037,COPD
KY,Kentucky,Ohio,21.3,23688,21183,MOBILITY
OH,Ohio,Morgan,17.7,13682,39115,MHLTH
NC,North Carolina,Stanly,3.8,63425,37167,STROKE
IN,Indiana,Ripley,11.9,29081,18137,DIABETES
AL,Alabama,Bullock,18.7,10320,01011,ACCESS2
KS,Kansas,Lane,42,1565,20101,HIGHCHOL
IA,Iowa,Montgomery,8.5,10322,19137,ACCESS2
CO,Colorado,La Plata,9.1,56250,08067,ACCESS2
GA,Georgia,Troup,13.9,69720,13285,PHLTH
NM,New Mexico,Dona Ana,12.9,221508,35013,DIABETES
OH,Ohio,Pike,81.7,27089,39131,BPMED
NM,New Mexico,Santa Fe,3.9,155201,35049,KIDNEY
MI,Michigan,Keweenaw,4,2107,26083,STROKE
KY,Kentucky,Boyle,11,30747,21021,CASTHMA
MN,Minnesota,Waseca,3.2,19000,27161,KIDNEY
AR,Arkansas,Pulaski,3.4,397821,05119,KIDNEY
NY,New York,Warren,12.2,65618,36113,PHLTH
IN,Indiana,Monroe,30.8,139875,18105,HIGHCHOL
MO,Missouri,Cedar,12.2,14496,29039,HEARING
MT,Montana,Richland,28.8,11283,30083,DISABILITY
CO,Colorado,Huerfano,10.1,6920,08055,CASTHMA
IN,Indiana,Parke,14.5,16407,18121,DIABETES
OK,Oklahoma,Jackson,35.7,24777,40065,BPHIGH
IA,Iowa,Clayton,9,16998,19043,HEARING
KS,Kansas,Riley,14.8,72208,20161,COGNITION
IA,Iowa,Shelby,82.2,11770,19165,BPMED
OH,Ohio,Hamilton,12.3,826139,39061,DIABETES
IA,Iowa,Harrison,6.6,14669,19085,INDEPLIVE
MS,Mississippi,Perry,46.3,11571,28111,BPHIGH
IN,Indiana,Blackford,36.8,12091,18009,DISABILITY
LA,Louisiana,Avoyelles,16.3,39236,22009,DIABETES
CO,Colorado,Pitkin,7.1,17348,08097,ACCESS2
MN,Minnesota,Martin,4,19915,27091,SELFCARE
CA,California,Solano,34.3,451716,06095,HIGHCHOL
ME,Maine,Androscoggin,31.9,111034,23001,LPA
OR,Oregon,Grant,4.6,7272,41023,STROKE
IL,Illinois,Randolph,78.4,30142,17157,CHECKUP
KS,Kansas,Shawnee,23.8,178264,20177,DEPRESSION
MO,Missouri,Moniteau,7.4,15484,29135,CANCER
AR,Arkansas,Calhoun,4.2,4741,05013,STROKE
KS,Kansas,Allen,18.8,12464,20001,CSMOKING
NY,New York,Herkimer,3.6,59937,36043,STROKE
NE,Nebraska,Garden,16.7,1847,31069,GHLTH
IN,Indiana,Hamilton,77.5,356650,18057,BPMED
OH,Ohio,Van Wert,44,28732,39161,OBESITY
MI,Michigan,Roscommon,39.1,23633,26143,ARTHRITIS
MI,Michigan,Missaukee,38.7,15130,26113,BPHIGH
OK,Oklahoma,Okmulgee,7.7,36843,40111,CANCER
MT,Montana,Lake,71.3,32033,30047,CHECKUP
KS,Kansas,Stafford,17.1,4034,20185,CSMOKING
NM,New Mexico,Lea,34.1,73004,35025,DISABILITY
MO,Missouri,DeKalb,5.3,11098,29063,VISION
IL,Illinois,Sangamon,16.2,194734,17167,MOBILITY
AK,Alaska,Kenai Peninsula,13.3,59767,02122,MOBILITY
CO,Colorado,Ouray,10.8,5035,08091,CSMOKING
GA,Georgia,Putnam,4.6,22585,13237,STROKE
ND,North Dakota,Bowman,10.9,2903,38011,PHLTH
NE,Nebraska,Cedar,3.8,8330,31027,VISION
CT,Connecticut,New Haven,25.7,863700,09009,DISABILITY
LA,Louisiana,St. John the Baptist,3.7,42094,22095,KIDNEY
IL,Illinois,Hamilton,12.5,7911,17065,DIABETES
KY,Kentucky,Menifee,18.7,6194,21165,PHLTH
IN,Indiana,Knox,3.6,35956,18083,STROKE
KS,Kansas,Wilson,18.2,8526,20205,MOBILITY
CA,California,San Mateo,14.2,737888,06081,BINGE
AK,Alaska,Fairbanks North Star,33.2,95593,02090,OBESITY
GA,Georgia,Jasper,18.1,15278,13159,MOBILITY
NE,Nebraska,Knox,29.1,8401,31107,LPA
IA,Iowa,Buchanan,16.9,20657,19019,DEPRESSION
MS,Mississippi,Attala,8.9,17742,28007,VISION
LA,Louisiana,Concordia,13.7,18376,22029,ACCESS2
KS,Kansas,Crawford,77.9,39110,20037,BPMED
AR,Arkansas,Washington,22.5,250057,05143,ARTHRITIS
OH,Ohio,Seneca,3.3,54906,39147,KIDNEY
ND,North Dakota,Nelson,37,3054,38063,HIGHCHOL
AK,Alaska,Matanuska-Susitna,12,110686,02170,MOBILITY
OH,Ohio,Wood,2.8,132472,39173,KIDNEY
MD,Maryland,Talbot,12.5,37626,24041,MHLTH
KY,Kentucky,Daviess,31.1,103063,21059,ARTHRITIS
KS,Kansas,Lyon,3.8,31998,20111,SELFCARE
MT,Montana,Jefferson,3.1,12470,30043,SELFCARE
OH,Ohio,Trumbull,13.9,201335,39155,BINGE
MI,Michigan,Mason,12.5,29383,26105,COGNITION
OK,Oklahoma,Garvin,23.6,25804,40049,DEPRESSION
MO,Missouri,Lewis,38.9,10000,29111,HIGHCHOL
MO,Missouri,Reynolds,77.7,6087,29179,CHECKUP
ND,North Dakota,Towner,4.2,2140,38095,KIDNEY
AR,Arkansas,Drew,19.1,17110,05043,MOBILITY
ND,North Dakota,Burke,14.7,2158,38013,CSMOKING
IA,Iowa,Jackson,17.7,19368,19097,DEPRESSION
IL,Illinois,Marion,12.9,37390,17121,DIABETES
MS,Mississippi,Yazoo,8.3,26373,28163,HEARING
PA,Pennsylvania,Berks,14,429342,42011,COGNITION
AL,Alabama,Lauderdale,81.4,94043,01077,BPMED
OK,Oklahoma,Dewey,12.8,4417,40043,BINGE
MN,Minnesota,Wadena,7.8,14177,27159,ACCESS2
ND,North Dakota,Slope,84.7,690,38087,CHOLSCREEN
KY,Kentucky,Mercer,9.7,22850,21167,HEARING
OR,Oregon,Umatilla,26.3,79988,41059,LPA
NC,North Carolina,Richmond,32.2,42724,37153,ARTHRITIS
KS,Kansas,Washington,4.6,5511,20201,VISION
IA,Iowa,Hancock,3.6,10663,19081,SELFCARE
AL,Alabama,Conecuh,27.5,11328,01035,GHLTH
ID,Idaho,Canyon,32.5,243115,16027,BPHIGH
AR,Arkansas,Clark,6.9,21321,05019,HEARING
MO,Missouri,Scott,3.6,37840,29201,KIDNEY
ID,Idaho,Benewah,18.7,9931,16009,CSMOKING
OH,Ohio,Stark,16.6,373834,39151,MOBILITY
IL,Illinois,Calhoun,7,4369,17013,ACCESS2
OK,Oklahoma,Noble,41,10933,40103,BPHIGH
NE,Nebraska,Johnson,15.1,5316,31097,GHLTH
GA,Georgia,Lanier,16.2,9907,13173,DIABETES
MS,Mississippi,Tippah,44.5,21635,28139,BPHIGH
MN,Minnesota,Dakota,11.2,442038,27037,GHLTH
MT,Montana,Rosebud,22.7,8124,30087,CSMOKING
LA,Louisiana,Claiborne,80.1,14038,22027,CHECKUP
KS,Kansas,Sherman,82.7,5895,20181,CHOLSCREEN
IN,Indiana,Hendricks,5.9,179355,18063,INDEPLIVE
MN,Minnesota,Koochiching,11.9,11941,27071,COGNITION
MO,Missouri,Howard,16.7,10168,29089,BINGE
MO,Missouri,Mercer,21.2,3488,29129,MOBILITY
NE,Nebraska,Antelope,3.8,6279,31003,STROKE
IA,Iowa,Scott,37.4,174170,19163,OBESITY
IN,Indiana,Wayne,74.7,66456,18177,CHECKUP
LA,Louisiana,St. Martin,9.5,51540,22099,COPD
KY,Kentucky,Clark,5.4,36871,21049,VISION
ID,Idaho,Nez Perce,36.1,42454,16069,BPHIGH
KS,Kansas,Wyandotte,21,167046,20209,GHLTH
IL,Illinois,Kane,6.9,515588,17089,CANCER
GA,Georgia,Pulaski,8,9917,13235,CANCER
MI,Michigan,Mecosta,25.1,40031,26107,DEPRESSION
CO,Colorado,Gilpin,6,5873,08047,HEARING
OH,Ohio,Ashland,37,52316,39005,HIGHCHOL
KS,Kansas,Barber,18,4110,20007,MOBILITY
NY,New York,Montgomery,7.9,49558,36057,HEARING
IN,Indiana,Lawrence,39.1,45070,18093,BPHIGH
NV,Nevada,Lyon,14.6,60903,32019,COGNITION
GA,Georgia,Dodge,43.9,19759,13091,BPHIGH
CO,Colorado,Saguache,13.5,6471,08109,COGNITION
OK,Oklahoma,Logan,83.7,50885,40083,CHOLSCREEN
KS,Kansas,Republic,12.1,4662,20157,PHLTH
OR,Oregon,Jefferson,7.6,25068,41031,CHD
MN,Minnesota,Lyon,6.9,25231,27083,INDEPLIVE
MD,Maryland,Baltimore City,37,576498,24510,BPHIGH
CO,Colorado,El Paso,2.9,737867,08041,SELFCARE
AL,Alabama,Henry,84,17459,01067,BPMED
GA,Georgia,Murray,4.9,39951,13213,SELFCARE
ID,Idaho,Shoshone,11.3,13612,16079,HEARING
MS,Mississippi,Tippah,9.6,21635,28139,HEARING
AR,Arkansas,Crittenden,23.7,47525,05035,CSMOKING
NY,New York,Orange,78.1,404525,36071,BPMED
GA,Georgia,Dooly,16.4,10885,13093,MHLTH
GA,Georgia,Lincoln,87.7,7749,13181,CHOLSCREEN
LA,Louisiana,Cameron,39.5,5080,22023,BPHIGH
NY,New York,Columbia,14.7,61778,36021,GHLTH
IN,Indiana,Johnson,7.2,164298,18081,CANCER
AZ,Arizona,Cochise,38.3,126050,04003,HIGHCHOL
NY,New York,Suffolk,24.7,1526344,36103,DISABILITY
MI,Michigan,Monroe,10.6,155274,26115,CASTHMA
CO,Colorado,Sedgwick,36,2336,08115,BPHIGH
AL,Alabama,Greene,86.4,7629,01063,BPMED
MN,Minnesota,Mille Lacs,16.1,26867,27095,GHLTH
IN,Indiana,Delaware,12.7,111871,18035,PHLTH
NC,North Carolina,Franklin,7.8,71703,37069,COPD
NM,New Mexico,Torrance,6,15307,35057,SELFCARE
MT,Montana,Sheridan,35.2,3527,30091,BPHIGH
OR,Oregon,Yamhill,13.3,108239,41071,MOBILITY
NY,New York,Schenectady,3.2,158089,36093,KIDNEY
MI,Michigan,Oscoda,14.1,8311,26135,COGNITION
IL,Illinois,Henderson,38.7,6312,17071,HIGHCHOL
GA,Georgia,Brooks,33.9,16270,13027,ARTHRITIS
MD,Maryland,Frederick,7,279835,24021,CANCER
ME,Maine,Aroostook,12.1,66859,23003,BINGE
MS,Mississippi,Holmes,49.9,16496,28051,OBESITY
NC,North Carolina,McDowell,8.3,44717,37111,CANCER
AR,Arkansas,Jefferson,10.6,65861,05069,CASTHMA
ND,North Dakota,Steele,13.7,1810,38091,CSMOKING
NM,New Mexico,Luna,11.8,25532,35029,HEARING
NV,Nevada,Carson City,8.6,58993,32510,HEARING
AK,Alaska,Bristol Bay,4.6,838,02060,VISION
ID,Idaho,Payette,35.8,26350,16075,BPHIGH
OH,Ohio,Morrow,3.9,35151,39117,SELFCARE
CA,California,San Diego,16.7,3286069,06073,DEPRESSION
MN,Minnesota,Swift,22,9749,27151,DEPRESSION
MO,Missouri,Holt,22.8,4226,29087,DEPRESSION
IL,Illinois,Lee,37.1,34049,17103,OBESITY
ND,North Dakota,Emmons,4,3271,38029,KIDNEY
KY,Kentucky,Daviess,5.4,103063,21059,VISION
AK,Alaska,Northwest Arctic,12.1,7560,02188,CASTHMA
GA,Georgia,Clayton,4.9,297100,13063,CANCER
AR,Arkansas,Montgomery,47.6,8611,05097,BPHIGH
KS,Kansas,Labette,10.5,19912,20099,CASTHMA
MT,Montana,Carbon,14.4,10847,30009,GHLTH
AR,Arkansas,Jackson,4.3,16811,05067,STROKE
MS,Mississippi,Neshoba,45.5,28993,28099,BPHIGH
NV,Nevada,White Pine,25.2,9182,32033,LPA
NC,North Carolina,Lee,39.1,64138,37105,OBESITY
OK,Oklahoma,Kiowa,7.5,8410,40075,VISION
NE,Nebraska,Webster,7.6,3411,31181,COPD
KY,Kentucky,Estill,12.3,14092,21065,HEARING
NY,New York,Kings,5.5,2641052,36047,CHD
MO,Missouri,Buchanan,9.6,83853,29021,COPD
NY,New York,Onondaga,28.7,473236,36067,DISABILITY
IL,Illinois,Vermilion,19.6,73095,17183,GHLTH
KY,Kentucky,Clinton,82.8,9265,21053,CHOLSCREEN
KS,Kansas,Harvey,4.5,33817,20079,VISION
MN,Minnesota,Mower,32.4,40158,27099,HIGHCHOL
NC,North Carolina,New Hanover,7.6,229018,37129,HEARING
HI,Hawaii,Maui,19.1,164221,15009,LPA
IA,Iowa,Marshall,20.8,39853,19127,DEPRESSION
GA,Georgia,Telfair,31.7,12414,13271,ARTHRITIS
ND,North Dakota,LaMoure,16.8,4066,38045,GHLTH
NY,New York,Seneca,30.3,33688,36099,ARTHRITIS
IL,Illinois,Williamson,35.3,66879,17199,DISABILITY
IL,Illinois,Alexander,5.5,5030,17003,STROKE
CO,Colorado,Crowley,9.8,6012,08025,CASTHMA
CO,Colorado,Prowers,3.7,11996,08099,KIDNEY
KY,Kentucky,Anderson,9,24035,21005,HEARING
ID,Idaho,Clark,9.6,792,16033,INDEPLIVE
CO,Colorado,Otero,29.2,18594,08089,ARTHRITIS
IA,Iowa,Clarke,3.9,9785,19039,STROKE
IL,Illinois,Fayette,5.8,21384,17051,VISION
OH,Ohio,Miami,80.5,109264,39109,BPMED
MN,Minnesota,Wright,19,144845,27171,LPA
KY,Kentucky,Bath,33.2,12778,21011,LPA
AR,Arkansas,Sevier,3.7,15783,05133,KIDNEY
AK,Alaska,Denali,6.7,1593,02068,INDEPLIVE
CA,California,Tehama,14.4,65498,06103,PHLTH
NJ,New Jersey,Warren,20.7,110731,34041,DEPRESSION
MN,Minnesota,Dakota,32.5,442038,27037,OBESITY
LA,Louisiana,West Baton Rouge,24,27792,22121,DEPRESSION
CA,California,Modoc,79.6,8661,06049,BPMED
MS,Mississippi,Issaquena,19.9,1280,28055,DEPRESSION
IN,Indiana,Adams,7.8,35961,18001,CHD
LA,Louisiana,LaSalle,4.6,14834,22059,SELFCARE
CA,California,Amador,9.4,41259,06005,CASTHMA
NY,New York,Rensselaer,11.5,160232,36083,COGNITION
MO,Missouri,Lawrence,4.1,38321,29109,STROKE
MD,Maryland,Charles,25.6,168698,24017,ARTHRITIS
IA,Iowa,Humboldt,9.4,9634,19091,CASTHMA
NV,Nevada,Lincoln,34.9,4525,32017,OBESITY
IN,Indiana,Spencer,76.7,19798,18147,CHECKUP
GA,Georgia,Randolph,84.8,6287,13243,BPMED
IN,Indiana,Dearborn,29,50816,18029,ARTHRITIS
LA,Louisiana,Cameron,3.5,5080,22023,KIDNEY
OH,Ohio,Morgan,43.1,13682,39115,BPHIGH
NE,Nebraska,McPherson,4,379,31117,STROKE
GA,Georgia,Butts,84.4,25781,13035,CHOLSCREEN
GA,Georgia,Taliaferro,43.6,1558,13265,HIGHCHOL
MO,Missouri,Caldwell,14.9,8897,29025,BINGE
KY,Kentucky,Grayson,17.6,26524,21085,PHLTH
MS,Mississippi,Washington,11.5,43687,28151,CASTHMA
AL,Alabama,Limestone,3.1,107517,01083,KIDNEY
MS,Mississippi,Simpson,15.6,25750,28127,DIABETES
NE,Nebraska,Sioux,4.5,1143,31165,SELFCARE
KS,Kansas,Sheridan,30,2478,20179,DISABILITY
GA,Georgia,Columbia,6.2,159639,13073,INDEPLIVE
MN,Minnesota,Goodhue,78.9,47968,27049,BPMED
ID,Idaho,Canyon,36.8,243115,16027,HIGHCHOL
NC,North Carolina,Jones,34.6,9255,37103,ARTHRITIS
MS,Mississippi,Oktibbeha,76,51842,28105,BPMED
OR,Oregon,Morrow,38.4,12303,41049,DISABILITY
IN,Indiana,Jackson,12.9,46067,18071,DIABETES
AL,Alabama,Franklin,38.6,32013,01059,DISABILITY
LA,Louisiana,Evangeline,14.4,32215,22039,ACCESS2
MO,Missouri,Barton,41,11658,29011,HIGHCHOL
MS,Mississippi,Sunflower,29.2,25402,28133,ARTHRITIS
NV,Nevada,Washoe,5.9,493392,32031,CHD
CA,California,San Joaquin,21,789410,06077,ARTHRITIS
MA,Massachusetts,Bristol,16.4,580164,25005,BINGE
GA,Georgia,Terrell,18.5,8964,13273,MHLTH
NM,New Mexico,Valencia,8.7,77190,35061,INDEPLIVE
GA,Georgia,Cook,78,17225,13075,CHECKUP
IA,Iowa,Jefferson,80.9,15647,19101,CHOLSCREEN
GA,Georgia,Long,34.3,17152,13183,DISABILITY
CA,California,Alpine,27.8,1235,06003,ARTHRITIS
KS,Kansas,Shawnee,4.5,178264,20177,VISION
KY,Kentucky,McCreary,41.2,16892,21147,HIGHCHOL
MI,Michigan,Oakland,10.3,1270017,26125,MOBILITY
NY,New York,Allegany,7.4,46106,36003,CHD
MN,Minnesota,Mahnomen,6.4,5414,27087,SELFCARE
IN,Indiana,Madison,39.2,130782,18095,HIGHCHOL
KS,Kansas,Hamilton,40.5,2484,20075,OBESITY
OR,Oregon,Tillamook,34.6,27748,41057,DISABILITY
CO,Colorado,Kit Carson,32.4,6950,08063,BPHIGH
MN,Minnesota,Houston,12.6,18778,27055,MOBILITY
OH,Ohio,Columbiana,84.1,101310,39029,CHOLSCREEN
LA,Louisiana,Allen,38.3,22687,22003,DISABILITY
IA,Iowa,Van Buren,39.9,7243,19177,OBESITY
OK,Oklahoma,Nowata,5.3,9303,40105,SELFCARE
GA,Georgia,Monroe,29.7,28712,13207,ARTHRITIS
KS,Kansas,Wichita,81.3,2082,20203,BPMED
MS,Mississippi,Marion,22.9,24378,28091,DEPRESSION
MO,Missouri,Clinton,38.1,21287,29049,BPHIGH
NY,New York,Putnam,9.5,97936,36079,DIABETES
NM,New Mexico,San Miguel,4.5,27150,35047,KIDNEY
NC,North Carolina,Tyrrell,9.8,3254,37177,COPD
NE,Nebraska,Colfax,8.3,10498,31037,HEARING
NM,New Mexico,Curry,63.5,47999,35009,CHECKUP
IL,Illinois,Cook,7.8,5173146,17031,INDEPLIVE
MI,Michigan,Berrien,8.6,153101,26021,COPD
GA,Georgia,Crawford,19.3,12153,13079,MOBILITY
GA,Georgia,Webster,35.1,2367,13307,ARTHRITIS
GA,Georgia,Monroe,7.5,28712,13207,COPD
AR,Arkansas,Independence,9.8,37723,05063,CASTHMA
MN,Minnesota,Clearwater,4.3,8576,27029,SELFCARE
CA,California,Colusa,15.3,21917,06011,BINGE
MD,Maryland,Queen Anne's,11.9,50798,24035,MOBILITY
PA,Pennsylvania,Franklin,8.2,156289,42055,HEARING
CO,Colorado,Jackson,8.7,1363,08057,HEARING
KS,Kansas,Graham,4.5,2400,20065,STROKE
NY,New York,Ulster,24.4,182951,36111,DEPRESSION
MT,Montana,Hill,7.4,16179,30041,COPD
MN,Minnesota,Swift,9.7,9749,27151,HEARING
NC,North Carolina,Franklin,17,71703,37069,CSMOKING
ME,Maine,Penobscot,15,152765,23019,COGNITION
GA,Georgia,Monroe,14.5,28712,13207,BINGE
CT,Connecticut,Fairfield,15.1,959768,09001,BINGE
OK,Oklahoma,Haskell,12,11602,40061,HEARING
AL,Alabama,Marion,21.5,29246,01093,MOBILITY
AL,Alabama,Cleburne,8.7,15103,01029,HEARING
KS,Kansas,Stanton,21.1,2044,20187,GHLTH
NY,New York,Orange,15.3,404525,36071,GHLTH
AK,Alaska,Ketchikan Gateway,4.5,13754,02130,VISION
OH,Ohio,Pike,10.4,27089,39131,ACCESS2
PA,Pennsylvania,Bradford,37.4,59892,42015,HIGHCHOL
ID,Idaho,Oneida,15.7,4611,16071,GHLTH
AL,Alabama,Walker,3.7,64818,01127,KIDNEY
OR,Oregon,Jefferson,14.9,25068,41031,BINGE
KS,Kansas,Miami,10.9,34593,20121,COGNITION
MT,Montana,Powell,34,6999,30077,HIGHCHOL
IA,Iowa,O'Brien,14.2,14015,19141,MHLTH
MI,Michigan,Mecosta,14.8,40031,26107,MOBILITY
ND,North Dakota,Traill,3.1,8003,38097,KIDNEY
CO,Colorado,Washington,8.1,4861,08121,COPD
MN,Minnesota,Traverse,13.2,3286,27155,MHLTH
NY,New York,Orange,6.7,404525,36071,CANCER
MS,Mississippi,Harrison,29.6,209396,28047,LPA
MA,Massachusetts,Dukes,3.3,21097,25007,STROKE
CA,California,Siskiyou,86.8,44118,06093,CHOLSCREEN
IN,Indiana,Orange,4.7,19830,18117,SELFCARE
NM,New Mexico,Grant,19.5,27889,35017,DEPRESSION
LA,Louisiana,Assumption,36.2,20689,22007,LPA
ID,Idaho,Lemhi,37.6,8162,16059,DISABILITY
GA,Georgia,Marion,25,7440,13197,GHLTH
MN,Minnesota,Wright,6.9,144845,27171,CANCER
IA,Iowa,Lee,16.2,33215,19111,GHLTH
IA,Iowa,Clayton,14.3,16998,19043,MOBILITY
IA,Iowa,Shelby,3.5,11770,19165,SELFCARE
ND,North Dakota,Grant,40.3,2323,38037,BPHIGH
GA,Georgia,Brooks,40.4,16270,13027,DISABILITY
IA,Iowa,Clinton,29.4,46463,19045,ARTHRITIS
CA,California,San Joaquin,5.9,789410,06077,COPD
ID,Idaho,Franklin,8.7,14666,16041,HEARING
KY,Kentucky,Grant,9.1,25244,21081,HEARING
MN,Minnesota,Lincoln,9.5,5567,27081,CANCER
KS,Kansas,Ottawa,14.7,5838,20143,MHLTH
AK,Alaska,Fairbanks North Star,10.4,95593,02090,ACCESS2
NY,New York,Schuyler,14.9,17752,36097,MHLTH
IL,Illinois,Rock Island,12.5,142909,17161,PHLTH
GA,Georgia,Emanuel,39.2,22716,13107,DISABILITY
IA,Iowa,Delaware,3.4,17510,19055,STROKE
KS,Kansas,Rice,15.5,9390,20159,MHLTH
AZ,Arizona,Mohave,9.8,217692,04015,CHD
MI,Michigan,Oceana,81.2,26815,26127,BPMED
MS,Mississippi,Montgomery,13.8,9729,28097,INDEPLIVE
OR,Oregon,Tillamook,4.2,27748,41057,SELFCARE
GA,Georgia,Union,20.2,25521,13291,DEPRESSION
AK,Alaska,Fairbanks North Star,11.9,95593,02090,COGNITION
MN,Minnesota,Anoka,20.4,367018,27003,DEPRESSION
IN,Indiana,Dearborn,8.1,50816,18029,CANCER
AR,Arkansas,Nevada,40.2,8187,05099,DISABILITY
MS,Mississippi,Jefferson Davis,13.2,11134,28065,INDEPLIVE
MS,Mississippi,Lee,3.2,82883,28081,KIDNEY
AR,Arkansas,White,82.4,77207,05145,CHOLSCREEN
OK,Oklahoma,Lincoln,12.9,33829,40081,BINGE
MO,Missouri,St. Francois,18.1,67541,29187,MHLTH
MN,Minnesota,Goodhue,37.5,47968,27049,OBESITY
IA,Iowa,Winnebago,10.7,10656,19189,COGNITION
KS,Kansas,Pawnee,17.1,6225,20145,BINGE
CO,Colorado,Routt,5.2,25091,08107,INDEPLIVE
IN,Indiana,Elkhart,7.1,206921,18039,CANCER
OK,Oklahoma,Pottawatomie,7.3,73019,40125,CHD
AL,Alabama,Randolph,12,21989,01111,ACCESS2
NY,New York,Seneca,23.2,33688,36099,DEPRESSION
MT,Montana,Petroleum,12.7,519,30069,PHLTH
OK,Oklahoma,Le Flore,19.4,48476,40079,MHLTH
MN,Minnesota,Martin,22.5,19915,27091,DEPRESSION
MI,Michigan,Oakland,30,1270017,26125,OBESITY
IL,Illinois,Gallatin,19.7,4903,17059,GHLTH
ND,North Dakota,Logan,31.8,1883,38047,ARTHRITIS
CA,California,Lassen,6.4,33159,06035,CANCER
NC,North Carolina,Martin,15.5,21754,37117,PHLTH
MN,Minnesota,Clearwater,35.5,8576,27029,BPHIGH
IN,Indiana,Owen,9.5,21446,18119,ACCESS2
NC,North Carolina,Hyde,39.8,4508,37095,OBESITY
MO,Missouri,Macon,3.6,15183,29121,KIDNEY
AK,Alaska,Yakutat,15.1,704,02282,MOBILITY
ND,North Dakota,Kidder,7.9,2369,38043,INDEPLIVE
ME,Maine,Cumberland,10.9,305231,23005,CASTHMA
KS,Kansas,Republic,27.3,4662,20157,LPA
IA,Iowa,Mills,6.9,14465,19129,COPD
IN,Indiana,Jasper,10.2,33091,18073,CASTHMA
IL,Illinois,Wayne,8.4,15963,17191,CHD
IA,Iowa,Black Hawk,3.1,130368,19013,STROKE
GA,Georgia,Cherokee,3,274615,13057,SELFCARE
ME,Maine,Penobscot,78.3,152765,23019,BPMED
KY,Kentucky,Menifee,36.2,6194,21165,ARTHRITIS
AL,Alabama,Madison,15.1,395211,01089,GHLTH
NC,North Carolina,Macon,4.2,37564,37113,KIDNEY
MT,Montana,Liberty,8.9,1946,30051,CANCER
NY,New York,Dutchess,13.9,297112,36027,MHLTH
IN,Indiana,Vanderburgh,36.3,179987,18163,BPHIGH
NJ,New Jersey,Ocean,9.6,648998,34029,CASTHMA
NE,Nebraska,Hamilton,11.1,9386,31081,MOBILITY
OH,Ohio,Tuscarawas,31.7,92500,39157,LPA
MT,Montana,Meagher,3.9,1964,30059,SELFCARE
AK,Alaska,Kusilvak,59.5,8360,02158,CHECKUP
OK,Oklahoma,Dewey,30.5,4417,40043,ARTHRITIS
MO,Missouri,St. Charles,5.5,409981,29183,CHD
ND,North Dakota,McLean,3.6,9796,38055,KIDNEY
CO,Colorado,Jackson,11.4,1363,08057,DIABETES
KS,Kansas,Lincoln,41.6,2903,20105,HIGHCHOL
IN,Indiana,Kosciusko,11.8,80106,18085,PHLTH
KS,Kansas,Brown,12.3,9455,20013,PHLTH
GA,Georgia,Brantley,79.6,18101,13025,BPMED
NE,Nebraska,Dakota,16.1,21241,31043,CSMOKING
MO,Missouri,Marion,16.5,28518,29127,COGNITION
NC,North Carolina,Duplin,10.7,48515,37061,INDEPLIVE
MD,Maryland,Somerset,16.3,24584,24039,MOBILITY
OK,Oklahoma,Okfuskee,7.1,11197,40107,SELFCARE
AR,Arkansas,Conway,84,20873,05029,CHOLSCREEN
IN,Indiana,Owen,83.3,21446,18119,CHOLSCREEN
NC,North Carolina,Lenoir,38.7,54706,37107,HIGHCHOL
OH,Ohio,Greene,3.1,168412,39057,SELFCARE
MD,Maryland,Garrett,8.1,28702,24023,ACCESS2
MI,Michigan,Iron,4.9,11635,26071,SELFCARE
